"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"MRT","Mauritania",0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.733,0.746,0.759,0.772,0.785,0.802,0.77969133505575,0.757382670111499,0.735074005167249,0.735074005167249,0.735074005167249,0.735074005167249,0.735074005167249
"MUS","Mauritius",4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859,4.859
"MEX","Mexico",2.768,2.768,2.768,2.768,2.768,2.768,3.79425,4.8205,5.84675,6.873,6.3644,5.8558,5.3472,4.8386,4.33,4.242,4.431,4.478,4.58,4.58,4.58,4.58,4.58
"FSM","Micronesia, Federated States of",4.478,4.478,4.478,4.478,4.478,4.478,3.95266666666667,3.42733333333333,2.902,2.9155,2.929,3.05033333333333,3.17166666666667,3.293,3.799,3.496,3.496,3.496,3.496,3.496,3.496,3.496,3.496
"MDA","Moldova, Republic of",8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,9.318,9.10814285714286,8.89828571428571,8.68842857142857,8.47857142857143,8.26871428571429,8.05885714285714,7.849,7.849,7.849,7.849
"MCO","Monaco",20.31,20.6427894736842,20.9755789473684,21.3083684210526,21.6411578947368,21.9739473684211,22.3067368421053,22.6395263157895,22.9723157894737,23.3051052631579,23.6378947368421,23.9706842105263,24.3034736842105,24.6362631578947,24.9690526315789,25.3018421052632,25.6346315789474,25.9674210526316,26.3002105263158,26.633,26.633,26.633,26.633
"MNG","Mongolia",6.367,6.367,6.367,6.367,6.367,6.367,6.367,6.367,6.39533333333333,6.42366666666667,6.452,6.48033333333333,6.50866666666667,6.537,6.303,6.405,6.555,6.555,6.555,6.555,6.555,6.555,6.555
"MNE","Montenegro",7.68,7.68,7.68,7.68,7.68,7.68,7.68,7.68,7.68,7.68,7.68,7.68,7.526,7.703,7.88,7.84833333333333,7.81666666666667,7.785,7.75333333333333,7.72166666666667,7.69,7.69,7.69
"MAR","Morocco",1.339,1.339,1.339,1.339,1.339,1.339,1.339,1.339,1.339,1.339,1.3888,1.4386,1.4884,1.5382,1.588,1.51,1.505,1.5,1.495,1.49,1.49,1.49,1.49
"MOZ","Mozambique",0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.3185,0.311,0.339,0.367,0.426,0.438,0.431,0.445,0.456,0.456,0.456,0.456,0.456
"MMR","Myanmar",1.103,1.103,1.103,1.103,1.103,1.103,1.103,1.103,1.103,1.103,1.103,1.177,1.221,1.277,1.321,1.385,1.44,1.498,1.498,1.498,1.498,1.498,1.498
"NAM","Namibia",3.367,3.367,3.367,3.367,3.367,3.367,3.367,3.367,3.367,3.367,3.28866666666667,3.21033333333333,3.132,3.13766666666667,3.14333333333333,3.149,3.149,3.149,3.149,3.149,3.149,3.149,3.149
